595	菐
596	僕
597	奇
598	寄
599	左
600	𠂤
601	追
602	含
603	再
604	比
605	皆
606	階
607	色
608	絶
609	章
610	万
611	導
612	⺈
613	負
614	&CDP-8CD4;
615	憂
616	優
617	犭
618	独
619	&AJ1-04109;
620	極
621	廴
622	建
623	鳥
624	島
625	処
626	&CDP-89C6;
627	斉
628	済
629	況
630	&CDP-8BC5;
631	北
632	守
633	団
634	町
635	店
636	息
637	証
638	帀
639	師
640	精
641	食
642	氏
643	氐
644	低
645	&CDP-89CC;
646	面
647	辰
648	振
649	⺫
650	買
651	刑
652	型
653	&CDP-8BFE;
654	争
655	隻
656	蒦
657	護
658	住
659	&CDP-8CE5;
660	展
661	察
662	召
663	昭
664	照
665	打
666	送
667	東
668	杀
669	殺
670	刍
671	急
672	究
673	充
674	統
675	査
676	直
677	値
678	𠦝
679	朝
680	舟
681	般
682	技
683	㐄
684	夅
685	降
686	友
687	抜
688	或
689	域
690	室
691	户
692	戻
693	号
694	川
695	帚
696	帰
697	研
698	京
699	景
700	影
701	丙
702	疒
703	病
704	語
705	担
706	職
707	竟
708	境
709	㠯
710	官
711	管
712	羽
713	習
714	完
715	客
716	坐
717	座
718	軗
719	撃
720	押
721	背
722	答
723	求
724	𧾷
725	路
726	花
727	存
728	検
729	&CDP-8C52;
730	局
731	企
732	束
733	敕
734	整
735	居
736	毎
737	渡
738	乡
739	鄉
740	響
741	投
742	器
743	字
744	案
745	頼
746	&CDP-8BA8;
747	興
748	因
749	余
750	除
751	院
752	環
753	像
754	責
755	積
756	登
757	頃
758	困
759	矛
760	務
761	緒
762	軽
763	朿
764	策
765	落
766	冏
767	商
768	並
769	府
770	卩
771	叩
772	命
773	評
774	科
775	減
776	𠩵
777	歴
778	防
779	包
780	抱
781	黄
782	横
783	凵
784	画
785	&CDP-8BDC;
786	南
787	才
788	材
789	弗
790	費
791	孚
792	浮
793	匚
794	医
795	欲
796	労
797	㒸
798	隊
799	普
800	速
801	参
802	紙
803	区
804	令
805	冷
806	試
807	払
808	服
809	𦈢
810	卸
811	御
812	両
813	兆
814	逃
815	乂
816	図
817	攸
818	修
819	途
820	険
821	午
822	許
823	破
824	畐
825	福
826	&CDP-8BC0;
827	奐
828	換
829	領
830	屮
831	屰
832	逆
833	莫
834	模
835	源
836	𠃊
837	断
838	&CDP-v002-8D7C;
839	奥
840	及
841	劦
842	協
843	&CDP-8CB8;
844	武
845	松
846	到
847	倒
848	&CDP-8B7C;
849	即
850	節
851	百
852	𠂢
853	派
854	衣
855	編
856	製
857	袁
858	遠
859	亡
860	忘
861	龹
862	巻
863	千
864	杂
865	雑
866	退
867	衛
868	氺
869	滕
870	藤
871	円
872	紀
873	戉
874	越
875	額
876	句
877	苟
878	敬
879	警
880	課
881	簡
882	⺢
883	录
884	録
885	項
886	票
887	標
888	火
889	炎
890	談
891	織
892	願
893	𡈼
894	廷
895	庭
896	㔾
897	厃
898	危
899	壴
900	喜
901	痛
902	諸
903	風
904	養
905	电
906	奄
907	俺
908	𤰔
909	専
910	西
911	呂
912	宮
913	類
914	&CDP-89F3;
915	夜
916	底
917	推
918	非
919	乗
920	訪
921	裏
922	&CDP-89AE;
923	楽
924	驚
925	央
926	映
927	禹
928	属
929	財
930	皿
931	血
932	健
933	&CDP-8CF0;
934	益
935	飠
936	飲
937	短
938	&CDP-8D40;
939	席
940	辺
941	超
942	末
943	&CDP-8C69;
944	留
945	凶
946	匈
947	胸
948	似
949	哥
950	歌
951	飛
952	㚘
953	替
954	否
955	布
956	史
957	略
958	敵
959	触
960	复
961	復
962	婦
963	尹
964	君
965	障
966	拠
967	写
968	江
969	甫
970	補
971	腹
972	省
973	妙
974	&GT-00154;
975	亥
976	刻
977	著
978	満
979	給
980	昏
981	婚
982	凡
983	巩
984	恐
985	清
986	昔
987	&CDP-8CAC;
988	印
989	圧
990	納
991	複
992	暮
993	望
994	曲
995	豊
996	傾
997	育
998	乇
999	宅
1000	壮
1001	装
1002	盛
1003	休
1004	志
1005	草
1006	乚
1007	乱
1008	暗
1009	順
1010	勝
1011	喿
1012	繰
1013	討
1014	英
1015	&CDP-8CDE;
1016	兼
1017	嫌
1018	臣
1019	茂
1020	蔵
1021	尺
1022	訳
1023	𢦏
1024	載
1025	拡
1026	礼
1027	更
1028	便
1029	館
1030	波
1031	園
1032	折
1033	悲
1034	静
1035	&CDP-8CE6;
1036	寅
1037	演
1038	&CDP-8BE9;
1039	春
1040	赤
1041	秋
1042	弚
1043	弟
1044	易
1045	&CDP-89CE;
1046	倉
1047	創
