1	一	87,9%	常用	1	7462	210	483	650	2019	504	497	284	462	137	2034	182
2	人	81,3%	常用	1	6902	176	499	604	1810	464	373	253	433	127	1990	173
3	大	77,4%	常用	1	6564	165	417	613	1720	490	470	286	415	111	1681	196
4	出	74,5%	常用	1	6325	174	384	550	1581	436	428	229	412	93	1866	172
5	分	74,0%	常用	2	6282	171	427	465	1671	507	460	247	361	115	1678	180
6	上	71,7%	常用	1	6087	169	354	508	1630	418	467	257	369	101	1640	174
7	中	71,4%	常用	1	6057	173	382	572	1549	434	406	224	408	111	1630	168
8	見	68,7%	常用	1	5827	159	380	485	1337	344	333	209	374	101	1945	160
9	生	67,6%	常用	1	5732	150	418	448	1515	471	349	226	324	94	1611	126
10	行	66,3%	常用	2	5623	188	353	497	1670	377	373	232	303	85	1400	145
11	間	64,3%	常用	2	5455	155	387	477	1561	444	401	228	344	88	1232	138
12	自	63,7%	常用	2	5405	135	429	414	1530	367	335	208	344	101	1403	139
13	本	62,2%	常用	1	5276	162	337	510	1590	375	369	236	368	113	1063	153
14	時	62,2%	常用	2	5275	167	344	538	1461	370	354	231	375	94	1208	133
15	的	61,8%	常用	4	5245	151	398	426	1838	456	391	248	322	110	786	119
16	合	61,3%	常用	2	5203	160	304	415	1603	402	410	231	321	108	1086	163
17	事	60,9%	常用	3	5170	109	332	452	1567	299	302	198	251	77	1489	94
18	手	59,3%	常用	1	5028	133	276	354	1180	279	321	185	361	76	1700	163
19	日	59,2%	常用	1	5023	151	326	544	1448	368	334	220	327	105	1063	137
20	思	58,6%	常用	2	4976	138	380	395	1066	292	244	161	327	97	1777	99
21	前	57,6%	常用	2	4889	142	279	477	1263	327	291	189	322	92	1388	119
22	方	57,5%	常用	2	4875	158	324	453	1579	414	412	243	316	114	716	146
23	場	57,3%	常用	2	4859	159	264	362	1517	348	381	237	327	84	1034	146
24	年	57,2%	常用	1	4853	133	246	527	1563	333	319	210	327	80	1001	114
25	言	56,0%	常用	2	4748	140	368	377	1080	239	206	138	279	119	1734	68
26	後	55,4%	常用	2	4704	114	257	485	1280	331	299	182	313	73	1253	117
27	者	55,1%	常用	3	4671	126	320	417	1538	337	268	187	261	89	1057	71
28	気	53,5%	常用	1	4541	109	295	326	752	345	293	160	318	70	1736	137
29	二	53,0%	常用	1	4495	108	297	529	1088	239	198	133	250	71	1532	50
30	入	52,4%	常用	1	4448	149	229	400	1218	310	405	221	301	61	987	167
31	目	51,8%	常用	1	4399	117	280	348	1138	267	291	173	291	76	1295	123
32	体	51,8%	常用	2	4394	98	276	292	1241	417	311	177	238	78	1159	107
33	実	51,2%	常用	3	4346	144	301	324	1390	336	320	199	255	84	892	101
34	同	50,6%	常用	2	4292	129	278	380	1328	269	289	166	257	92	979	125
35	立	50,5%	常用	1	4287	107	288	396	1242	243	234	167	239	64	1226	81
36	理	49,3%	常用	2	4184	126	302	274	1350	338	318	182	192	80	936	86
37	当	48,2%	常用	2	4092	110	215	346	1328	230	253	174	263	69	1037	67
38	部	47,6%	常用	3	4035	99	177	344	1084	310	308	142	218	58	1196	99
39	会	47,0%	常用	2	3986	103	269	362	1433	226	203	151	213	61	901	64
39	動	47,0%	常用	3	3986	112	242	310	1148	319	295	165	235	57	992	111
41	下	46,9%	常用	1	3976	106	187	385	974	305	283	161	207	69	1190	109
42	度	46,5%	常用	3	3945	91	195	257	1189	331	303	164	229	59	1014	113
43	対	45,9%	常用	3	3893	111	274	317	1473	326	284	172	197	85	570	84
44	子	45,8%	常用	1	3888	106	228	340	821	277	222	110	247	72	1358	107
45	要	45,7%	常用	4	3878	128	263	278	1461	337	318	185	180	72	562	94
46	用	45,4%	常用	2	3851	147	166	267	1296	329	400	201	175	82	658	130
47	力	45,1%	常用	1	3827	110	281	311	1143	248	267	142	238	64	899	124
48	最	44,5%	常用	4	3777	116	233	333	1051	288	307	177	272	60	824	116
49	心	44,3%	常用	2	3761	96	342	321	876	290	213	132	235	66	1110	80
50	意	43,7%	常用	3	3706	121	317	309	1253	286	280	163	244	114	525	94
51	何	43,6%	常用	2	3697	107	292	267	786	200	181	117	236	66	1383	62
52	明	43,5%	常用	2	3693	100	246	325	1015	255	214	125	199	86	1055	73
53	持	43,2%	常用	3	3664	118	262	250	967	250	238	137	244	58	1037	103
54	通	42,5%	常用	2	3608	119	213	353	1107	252	279	175	202	72	748	88
55	多	42,2%	常用	2	3583	99	213	331	1077	360	274	173	224	73	655	104
56	家	42,1%	常用	2	3574	85	217	374	890	172	178	116	186	51	1239	66
57	関	42,0%	常用	4	3563	109	215	285	1353	297	234	150	169	65	624	62
58	三	41,8%	常用	1	3550	93	236	472	922	190	187	117	220	57	1011	45
58	取	41,8%	常用	3	3550	103	179	253	1067	215	289	149	193	42	978	82
60	現	41,4%	常用	5	3514	125	259	333	1182	300	270	158	235	82	489	81
61	全	41,3%	常用	3	3503	91	205	300	1076	295	250	143	208	54	781	100
62	考	41,3%	常用	2	3501	103	293	246	1132	311	248	160	211	85	635	77
63	成	41,2%	常用	4	3493	114	229	293	1243	302	293	167	211	71	484	86
64	物	41,1%	常用	3	3487	102	241	330	755	309	244	165	183	63	1015	80
65	来	41,0%	常用	2	3476	99	235	338	834	210	197	137	202	69	1086	69
66	内	40,8%	常用	2	3460	112	180	341	1058	288	276	153	187	51	736	78
67	定	40,4%	常用	3	3424	122	198	299	1366	276	314	169	169	63	337	111
68	知	40,3%	常用	2	3422	106	256	326	795	230	188	119	207	70	1052	73
69	高	40,2%	常用	2	3414	94	213	306	944	312	275	189	238	49	677	117
70	以	39,9%	常用	4	3382	94	190	310	1164	286	250	149	213	70	570	86
71	長	39,8%	常用	2	3378	82	171	372	929	242	255	152	197	50	842	86
72	国	39,8%	常用	2	3376	70	190	452	1111	180	178	125	155	74	789	52
72	性	39,8%	常用	5	3376	93	277	225	1116	403	291	174	202	65	442	88
74	発	39,3%	常用	3	3331	97	196	335	1147	338	286	171	195	59	420	87
75	作	38,6%	常用	2	3272	136	133	243	783	241	313	147	264	66	827	119
76	地	38,2%	常用	2	3244	76	209	433	1019	163	249	174	190	59	571	101
77	十	38,2%	常用	1	3238	81	202	364	645	164	157	86	164	46	1297	32
78	話	37,9%	常用	2	3218	84	175	221	637	148	139	103	175	69	1408	59
79	今	36,9%	常用	2	3127	94	221	276	766	170	176	128	208	61	951	76
80	代	36,8%	常用	3	3125	95	212	391	1000	224	226	152	235	83	449	58
81	化	36,2%	常用	3	3070	90	180	263	1040	332	266	159	158	61	460	61
82	私	36,1%	常用	6	3065	101	252	242	635	190	138	92	168	63	1156	28
83	不	36,1%	常用	4	3061	63	226	249	1019	257	198	134	162	51	630	72
84	外	36,0%	常用	2	3051	81	156	283	912	245	227	113	160	56	732	86
85	小	35,7%	常用	1	3029	78	148	314	729	201	217	109	198	53	876	106
86	先	35,6%	常用	1	3021	82	160	256	751	176	185	115	161	52	1006	77
87	所	34,8%	常用	3	2949	92	177	312	896	169	202	115	177	49	699	61
88	必	34,4%	常用	4	2919	100	203	150	1053	261	260	131	157	45	479	80
89	面	34,3%	常用	3	2913	89	154	253	733	181	214	118	207	53	817	94
89	少	34,3%	常用	2	2913	78	164	212	723	242	211	116	173	54	876	64
91	向	34,3%	常用	3	2912	85	180	234	752	185	181	133	178	38	871	75
92	変	34,3%	常用	4	2911	97	173	236	834	274	240	133	198	61	556	109
93	身	34,1%	常用	3	2892	62	253	234	609	227	148	85	186	61	959	68
94	学	34,0%	常用	1	2882	93	225	258	902	300	157	85	166	72	569	55
95	主	33,8%	常用	3	2868	69	195	279	1042	179	191	129	169	62	500	53
96	表	33,5%	常用	3	2843	104	142	209	846	225	235	116	186	89	587	104
97	法	32,8%	常用	4	2784	81	185	185	1110	273	237	114	124	63	330	82
98	月	32,7%	常用	1	2778	76	128	345	850	150	158	125	184	33	661	68
99	書	32,6%	常用	2	2765	113	192	282	864	134	165	71	156	80	643	65
100	重	32,3%	常用	3	2737	68	179	235	872	278	207	118	161	45	507	67
101	機	32,0%	常用	4	2714	81	103	209	888	217	238	129	101	32	646	70
102	問	32,0%	常用	3	2711	59	189	215	1049	209	174	116	141	59	443	57
103	味	31,7%	常用	3	2686	70	215	197	665	186	209	96	195	90	687	76
104	新	31,6%	常用	2	2682	99	152	316	863	155	223	152	187	43	408	84
105	四	31,6%	常用	1	2680	62	169	368	662	125	144	79	144	36	868	23
105	次	31,6%	常用	3	2680	91	168	279	860	187	184	106	151	56	542	56
107	数	31,6%	常用	2	2679	112	134	233	868	253	233	136	166	51	399	94
108	開	31,4%	常用	3	2664	87	133	254	785	176	222	137	164	26	597	83
109	結	31,4%	常用	4	2663	75	208	245	916	238	177	129	161	52	406	56
110	受	31,0%	常用	3	2634	54	182	203	873	206	149	100	146	47	618	56
111	名	30,8%	常用	1	2611	96	149	324	600	107	165	99	191	77	741	62
112	解	30,7%	常用	5	2608	71	218	181	898	217	185	90	121	61	517	49
113	彼	30,7%	常用		2602	37	188	223	395	76	74	38	169	30	1343	29
114	能	30,5%	常用	5	2591	84	172	162	859	251	240	139	136	43	412	93
115	感	30,3%	常用	3	2569	77	273	238	619	267	168	105	248	64	418	92
116	無	30,2%	常用	4	2563	68	206	198	585	158	146	93	161	43	843	62
117	業	30,1%	常用	3	2550	92	121	219	1197	125	242	199	99	29	169	58
118	社	30,0%	常用	2	2549	81	157	235	1138	128	181	132	98	36	321	42
119	近	30,0%	常用	2	2542	75	140	312	620	207	195	117	184	42	581	69
120	正	29,5%	常用	1	2504	73	170	232	763	181	153	86	158	47	582	59
121	強	29,0%	常用	2	2460	61	171	207	754	212	162	99	180	52	497	65
122	引	28,9%	常用	2	2454	64	128	189	693	134	164	92	125	32	774	59
123	五	28,8%	常用	1	2447	71	164	386	685	118	118	86	149	33	617	20
124	使	28,7%	常用	3	2433	110	140	192	692	202	321	128	152	78	281	137
125	特	28,6%	常用	4	2427	82	124	179	880	224	210	127	138	54	324	85
126	情	28,5%	常用	5	2419	79	141	153	637	139	141	99	130	40	805	55
127	世	28,4%	常用	3	2413	84	264	310	678	140	145	90	190	59	400	53
128	文	28,4%	常用	1	2409	99	157	277	685	122	130	83	114	97	584	61
129	連	28,3%	常用	4	2400	66	99	222	736	147	142	86	130	40	683	49
130	果	28,2%	常用	4	2389	65	148	166	773	262	184	114	145	51	415	66
131	期	28,0%	常用	3	2376	59	130	247	910	242	158	121	130	39	287	53
132	続	27,9%	常用	4	2368	72	149	197	762	188	177	107	153	34	470	59
133	初	27,5%	常用	4	2337	96	132	241	558	147	165	93	195	40	600	70
134	在	27,5%	常用	5	2336	76	218	261	848	208	173	111	157	52	187	45
135	第	27,1%	常用	3	2300	60	161	237	915	146	133	99	137	54	318	40
136	題	27,0%	常用	3	2290	57	159	159	922	193	142	101	107	55	357	38
137	回	26,9%	常用	2	2286	60	132	191	670	199	199	107	174	35	431	88
138	確	26,9%	常用	5	2285	69	144	184	746	175	177	111	139	40	440	60
139	相	26,9%	常用	3	2284	55	199	180	829	164	132	84	137	54	408	42
140	経	26,9%	常用	5	2283	59	164	206	968	250	158	134	117	29	165	33
141	女	26,9%	常用	1	2280	58	129	197	353	104	59	54	130	33	1111	52
142	口	26,6%	常用	1	2253	44	119	193	387	130	132	78	97	35	988	50
143	決	26,4%	常用	3	2243	65	156	182	892	118	143	106	162	40	328	51
144	原	26,3%	常用	2	2230	46	118	234	656	213	151	101	108	42	517	44
145	指	26,2%	常用	3	2226	73	105	184	685	159	156	91	123	36	561	53
146	点	26,2%	常用	2	2225	64	137	181	888	166	204	112	161	61	199	52
147	状	26,1%	常用	5	2215	65	131	143	694	303	189	107	114	34	369	66
148	別	25,8%	常用	4	2192	79	137	174	750	146	136	91	109	48	462	60
149	然	25,7%	常用	4	2180	64	181	205	577	181	140	73	154	46	520	39
150	常	25,7%	常用	5	2177	73	136	152	628	234	169	85	129	41	472	58
151	記	25,6%	常用	2	2171	77	112	244	636	137	136	69	116	56	545	43
152	切	25,6%	常用	2	2169	72	184	201	621	213	225	109	178	49	244	73
153	活	25,5%	常用	2	2167	62	190	201	824	234	149	111	162	41	139	54
154	聞	25,5%	常用	2	2165	73	144	195	468	108	96	69	127	42	803	40
155	様	25,4%	常用	3	2152	71	127	168	635	135	174	102	138	55	498	49
156	道	25,2%	常用	2	2139	63	175	271	491	107	114	80	129	28	622	59
157	信	25,0%	常用	4	2120	48	184	173	506	100	128	92	92	31	715	51
158	得	24,9%	常用	4	2113	71	168	169	799	162	145	82	129	49	289	50
158	仕	24,9%	常用	3	2113	60	159	147	499	89	174	102	143	31	642	67
160	込	24,8%	常用		2101	77	116	170	475	108	195	92	140	29	620	79
161	有	24,4%	常用	3	2071	67	137	200	822	204	172	110	112	36	163	48
162	置	24,3%	常用	4	2063	58	109	172	595	135	196	93	119	38	474	74
163	金	24,3%	常用	1	2061	54	114	177	853	80	107	104	102	25	386	59
164	安	24,2%	常用	3	2055	40	128	189	584	161	165	85	93	22	527	61
165	他	24,2%	常用	3	2052	66	161	153	755	142	153	78	108	46	355	35
166	教	24,1%	常用	2	2042	52	218	214	633	119	76	51	105	43	501	30
167	直	24,0%	常用	2	2038	56	128	170	623	137	150	97	144	33	445	55
168	八	24,0%	常用	1	2034	49	125	327	504	90	106	65	126	27	604	11
169	調	23,9%	常用	3	2025	63	91	148	634	188	169	103	115	35	413	66
170	集	23,6%	常用	3	2004	76	141	209	627	111	134	84	140	36	393	53
171	利	23,6%	常用	4	2001	89	101	181	828	114	183	114	87	23	221	60
171	平	23,6%	常用	3	2001	54	111	252	612	126	119	70	91	29	503	34
173	説	23,6%	常用	4	1999	59	157	161	566	141	117	64	104	58	537	35
174	付	23,5%	常用	4	1995	68	73	169	673	123	186	85	112	40	386	80
175	真	23,3%	常用	3	1974	55	156	186	308	95	111	51	121	24	796	71
176	加	23,1%	常用	4	1962	64	69	166	689	173	229	105	100	38	254	75
177	起	23,0%	常用	3	1953	49	148	156	496	209	119	71	95	30	538	42
178	食	23,0%	常用	2	1952	42	103	149	293	203	132	99	82	27	762	60
179	進	22,9%	常用	3	1945	53	108	216	656	191	142	94	95	19	323	48
180	葉	22,8%	常用	3	1937	57	152	157	333	117	86	51	104	54	792	34
181	過	22,8%	常用	5	1931	48	150	152	613	196	115	87	103	39	393	35
182	応	22,3%	常用	5	1895	67	91	125	631	176	140	73	96	32	417	47
183	示	22,2%	常用	5	1885	86	112	155	639	157	179	82	91	48	272	64
184	可	22,2%	常用	5	1884	53	109	125	646	178	173	105	93	36	307	59
185	屋	22,1%	常用	3	1879	43	66	190	217	40	102	50	81	19	1035	36
186	着	22,1%	常用	3	1874	40	101	186	338	101	120	56	123	27	731	51
187	始	22,1%	常用	3	1872	57	116	200	501	129	119	80	118	28	487	37
188	声	22,0%	常用	2	1869	34	77	72	202	45	35	39	72	27	1226	40
189	神	21,9%	常用	3	1859	45	226	181	327	163	62	56	134	23	612	30
190	際	21,9%	常用	5	1857	52	114	147	689	162	159	91	112	56	229	46
191	保	21,9%	常用	5	1855	54	71	142	842	163	177	96	54	18	189	49
192	男	21,8%	常用	1	1850	44	91	136	266	74	49	27	105	22	1004	32
193	違	21,7%	常用		1845	80	134	121	527	138	135	91	139	54	378	48
194	反	21,5%	常用	3	1826	47	115	163	586	139	103	64	93	32	451	33
195	水	21,4%	常用	1	1820	35	90	188	325	167	177	90	74	25	578	71
196	頭	21,4%	常用	2	1813	48	100	158	323	134	89	51	120	43	705	42
197	認	21,3%	常用	6	1810	46	99	129	728	139	138	70	84	37	299	41
198	語	21,3%	常用	2	1807	65	170	179	397	76	62	48	114	115	545	36
198	配	21,3%	常用	3	1807	39	98	159	550	106	124	84	83	23	496	45
200	界	21,3%	常用	3	1804	66	178	182	527	121	131	78	150	35	293	43
201	六	21,1%	常用	1	1794	54	127	315	529	86	95	71	104	27	368	18
202	態	21,1%	常用	5	1792	48	125	122	607	212	122	77	83	33	314	49
203	基	21,0%	常用	5	1785	52	93	123	886	162	170	93	97	32	28	49
204	組	21,0%	常用	2	1779	55	77	153	672	130	167	94	107	27	243	54
205	戦	20,8%	常用	4	1766	48	92	263	520	47	79	61	165	21	436	34
205	形	20,8%	常用	2	1766	48	123	164	590	149	182	86	126	56	181	61
207	民	20,8%	常用	4	1763	35	87	256	775	68	81	62	52	29	297	21
208	流	20,6%	常用	3	1751	58	105	197	487	136	136	93	125	34	345	35
209	員	20,6%	常用	3	1747	43	55	180	737	61	100	91	73	14	370	23
210	九	20,4%	常用	1	1729	57	128	313	599	103	99	59	120	24	218	9
211	存	20,4%	常用	6	1727	56	161	151	537	136	140	71	102	38	302	33
212	死	20,3%	常用	3	1726	32	114	157	219	98	34	26	81	14	931	20
213	東	20,1%	常用	2	1706	41	76	267	399	77	81	88	103	27	504	43
214	返	20,0%	常用	3	1701	47	87	105	371	77	90	58	78	28	726	34
215	元	20,0%	常用	2	1699	45	99	202	394	109	115	73	102	22	495	43
216	係	19,9%	常用	3	1691	37	139	150	800	153	114	80	86	34	73	25
217	制	19,9%	常用	5	1688	49	70	159	849	118	109	78	75	26	132	23
218	七	19,7%	常用	1	1671	45	120	298	460	84	91	63	96	26	375	13
219	野	19,6%	常用	2	1665	42	89	207	399	96	108	70	115	34	461	44
220	産	19,5%	常用	4	1652	32	68	153	716	108	148	116	61	14	208	28
221	親	19,4%	常用	2	1647	37	116	142	371	95	66	38	103	27	623	29
222	好	19,4%	常用	4	1642	51	115	126	301	78	108	68	142	24	578	51
223	計	19,3%	常用	2	1638	50	66	98	654	103	169	77	68	16	295	42
223	由	19,3%	常用	3	1638	47	119	145	586	96	91	66	85	30	331	42
225	顔	19,2%	常用	2	1628	32	60	74	169	61	43	26	77	19	1037	30
226	設	19,2%	常用	5	1625	78	47	146	692	79	212	100	68	12	129	62
226	悪	19,2%	常用	3	1625	31	135	113	332	135	76	55	104	21	588	35
228	広	19,1%	常用	2	1622	42	94	195	439	124	147	91	95	30	330	35
229	山	19,1%	常用	1	1619	54	111	267	291	96	83	72	123	33	440	49
230	質	18,9%	常用	5	1607	44	123	90	500	230	130	93	79	29	242	47
231	務	18,9%	常用	5	1603	37	45	137	783	52	96	66	44	18	316	9
232	運	18,8%	常用	3	1591	36	114	158	484	132	132	79	101	17	299	39
233	治	18,7%	常用	4	1586	29	96	221	484	205	64	45	59	23	347	13
234	例	18,6%	常用	4	1582	57	86	100	695	137	145	80	82	50	118	32
235	落	18,6%	常用	3	1576	27	94	144	303	81	89	54	103	22	607	52
236	品	18,6%	常用	3	1574	51	55	118	390	86	197	150	131	24	307	65
237	限	18,5%	常用	5	1573	46	103	103	667	110	125	70	82	35	190	42
238	支	18,5%	常用	5	1571	26	82	173	761	97	81	71	65	19	177	19
239	田	18,5%	常用	1	1569	39	60	243	308	56	89	65	104	27	540	38
240	論	18,4%	常用	6	1563	47	136	146	597	105	71	42	70	37	294	18
241	命	18,4%	常用	3	1562	40	160	189	407	99	86	41	87	26	410	17
242	市	18,3%	常用	2	1554	32	60	196	572	79	127	102	57	13	285	31
243	終	18,3%	常用	3	1551	55	96	152	442	84	120	55	120	18	360	49
244	約	18,2%	常用	4	1543	33	81	168	544	112	120	87	59	24	277	38
245	報	18,2%	常用	5	1542	74	76	124	613	132	133	86	61	28	183	32
246	画	18,1%	常用	2	1535	66	48	121	408	67	131	68	134	18	397	77
247	容	18,1%	常用	5	1534	61	104	124	552	107	133	71	66	39	242	35
248	和	17,9%	常用	3	1521	39	91	223	427	109	96	72	113	28	298	25
249	母	17,9%	常用	2	1516	25	62	92	217	69	41	19	60	26	884	21
250	識	17,8%	常用	5	1513	46	144	98	526	119	98	56	84	33	277	32
251	政	17,8%	常用	5	1512	25	72	240	689	48	67	40	41	20	264	6
252	伝	17,7%	常用	4	1503	40	123	175	367	137	96	62	101	42	326	34
253	単	17,6%	常用	4	1497	58	102	93	481	131	138	66	95	53	238	42
254	役	17,6%	常用	3	1494	37	84	137	502	102	93	69	103	21	316	30
255	呼	17,6%	常用	6	1493	59	124	153	341	144	106	49	103	29	347	38
256	足	17,6%	常用	1	1490	42	102	157	380	133	101	65	125	22	304	59
256	残	17,6%	常用	4	1490	47	92	175	397	108	112	56	129	32	305	37
258	公	17,5%	常用	2	1485	43	74	188	599	61	103	55	88	17	229	28
258	参	17,5%	常用	4	1485	55	73	179	583	112	127	46	78	34	156	42
258	求	17,5%	常用	4	1485	54	124	102	603	96	113	67	50	23	234	19
261	想	17,5%	常用	3	1483	46	161	150	446	89	99	60	107	26	266	33
262	張	17,3%	常用	5	1470	28	92	130	371	107	85	47	88	19	469	34
263	料	17,3%	常用	4	1465	48	39	156	439	90	194	98	53	19	280	49
264	与	17,2%	常用		1462	33	143	110	513	114	71	55	61	27	314	21
265	歩	17,2%	常用	2	1459	34	86	154	243	72	67	52	71	12	637	31
266	達	17,2%	常用	4	1458	49	94	128	438	110	74	64	94	21	365	21
267	美	17,1%	常用	3	1453	31	69	126	156	48	77	43	113	23	724	43
268	図	17,1%	常用	2	1450	64	59	126	490	155	183	76	81	24	158	34
269	共	17,1%	常用	4	1448	43	93	143	577	88	98	60	69	29	221	27
270	等	17,0%	常用	3	1445	26	68	121	675	83	130	60	49	26	190	17
271	種	17,0%	常用	4	1439	44	83	96	431	176	154	87	73	26	218	51
272	件	16,9%	常用	5	1434	33	70	118	576	59	79	68	51	17	333	30
273	海	16,8%	常用	2	1427	23	68	186	297	66	80	68	71	11	521	36
274	構	16,8%	常用	5	1423	39	74	115	531	114	166	78	91	40	148	27
275	色	16,7%	常用	2	1418	42	68	99	172	110	110	47	100	25	574	71
276	注	16,7%	常用	3	1414	42	83	109	432	130	137	87	71	33	231	59
277	白	16,6%	常用	1	1411	41	77	135	210	90	99	48	104	15	542	50
278	断	16,6%	常用	5	1410	28	105	121	454	146	102	67	69	24	273	21
279	位	16,6%	常用	4	1406	43	91	129	467	126	119	58	99	30	195	49
280	転	16,5%	常用	3	1401	31	52	97	334	91	93	73	75	18	492	45
281	側	16,4%	常用	4	1394	36	64	178	388	117	112	55	87	22	296	39
282	覚	16,3%	常用	4	1383	33	109	101	273	96	72	36	105	30	501	27
283	義	16,3%	常用	5	1382	34	128	152	650	78	80	41	73	40	94	12
284	天	16,2%	常用	1	1373	28	138	206	185	63	69	46	79	24	501	34
285	待	16,2%	常用	3	1371	44	79	109	318	80	66	53	83	13	497	29
286	資	16,1%	常用	5	1367	33	48	116	729	54	92	77	44	15	140	19
287	深	16,1%	常用	3	1366	29	125	124	324	102	61	43	80	18	421	39
288	視	16,1%	常用	6	1362	27	73	92	428	89	68	48	72	14	429	22
289	価	16,0%	常用	5	1361	32	92	83	649	86	108	100	56	24	95	36
290	象	16,0%	常用	4	1355	39	108	92	499	114	93	51	82	51	187	39
291	半	15,9%	常用	2	1350	42	52	146	372	99	115	69	95	26	298	36
292	消	15,9%	常用	3	1349	23	67	80	381	130	95	73	62	16	374	48
293	予	15,8%	常用	3	1341	34	59	107	405	120	79	70	76	11	347	33
294	万	15,7%	常用	2	1336	33	67	159	411	79	96	65	63	22	301	40
295	交	15,7%	常用	2	1330	27	85	161	445	82	104	77	78	19	225	27
296	選	15,6%	常用	4	1326	67	83	113	436	85	106	63	147	28	111	87
297	車	15,3%	常用	1	1301	30	27	138	224	54	96	64	59	14	554	41
297	夫	15,3%	常用	4	1301	33	76	126	241	71	78	43	68	15	519	31
299	議	15,3%	常用	4	1298	33	75	139	546	56	73	38	38	20	266	14
300	電	15,2%	常用	2	1293	39	38	78	262	95	157	70	62	13	431	48
301	異	15,2%	常用	6	1292	25	87	92	450	147	91	51	54	46	229	20
302	空	15,2%	常用	1	1290	37	95	118	263	74	99	62	83	14	398	47
303	風	15,2%	常用	2	1288	42	67	158	187	68	115	59	100	23	422	47
304	判	15,1%	常用	5	1279	45	79	94	564	86	89	56	57	19	171	19
304	類	15,1%	常用	4	1279	45	87	87	369	170	132	70	47	30	197	45
306	格	15,0%	常用	5	1273	47	90	128	492	68	107	73	76	26	124	42
306	夜	15,0%	常用	2	1273	19	61	112	158	49	40	28	57	13	715	21
308	権	15,0%	常用	6	1269	25	66	146	651	27	62	22	48	14	197	11
309	誰	14,9%	常用2010		1264	31	85	72	230	44	57	29	73	21	606	16
310	楽	14,9%	常用	2	1262	54	113	133	233	72	100	64	172	24	241	56
311	難	14,8%	常用	6	1260	28	90	107	402	125	81	50	75	23	248	31
312	式	14,7%	常用	3	1248	43	54	114	523	71	124	62	72	19	114	52
313	素	14,7%	常用	5	1247	42	88	83	239	158	129	70	87	31	282	38
313	増	14,7%	常用	5	1247	38	62	79	437	159	118	81	62	10	179	22
313	放	14,7%	常用	3	1247	29	90	86	282	102	68	49	72	14	430	25
316	京	14,7%	常用	2	1246	30	35	165	249	34	57	59	89	19	481	28
317	観	14,6%	常用	4	1242	33	133	132	417	119	88	60	98	27	116	19
318	提	14,6%	常用	5	1239	40	66	101	604	77	88	76	29	25	119	14
319	術	14,6%	常用	5	1235	34	66	106	308	122	129	62	113	16	262	17
320	木	14,5%	常用	1	1230	28	62	171	190	71	90	44	95	20	417	42
320	助	14,5%	常用	3	1230	14	58	87	300	86	49	23	50	18	530	15
322	石	14,4%	常用	1	1222	21	55	164	158	51	71	39	65	10	558	30
322	止	14,4%	常用	2	1222	25	61	113	371	104	105	48	67	11	289	28
324	門	14,4%	常用	2	1220	34	56	154	297	90	74	40	67	14	373	21
325	番	14,4%	常用	2	1218	44	55	101	263	69	85	65	123	21	334	58
326	太	14,3%	常用	2	1217	27	53	130	148	59	45	28	71	19	611	26
327	割	14,3%	常用	6	1216	36	59	90	469	92	112	70	61	17	186	24
328	段	14,3%	常用	6	1214	43	76	97	426	70	107	66	66	20	203	40
329	程	14,3%	常用	5	1212	33	67	102	473	119	117	64	63	19	126	29
330	囲	14,2%	常用	4	1209	35	79	109	322	108	96	44	77	27	278	34
331	読	14,2%	常用	2	1207	62	81	82	256	55	66	31	74	42	428	30
332	校	14,2%	常用	1	1204	30	38	116	372	50	30	27	69	30	416	26
333	乗	14,2%	常用	3	1202	30	64	136	214	43	72	51	75	10	476	31
333	念	14,2%	常用	4	1202	32	110	127	397	70	56	34	70	21	265	20
335	笑	14,1%	常用	4	1199	15	39	56	97	34	32	20	81	12	786	27
336	述	14,1%	常用	5	1198	37	103	128	482	108	78	50	48	31	124	9
337	供	14,1%	常用	6	1195	42	69	117	428	69	90	76	68	16	202	18
337	造	14,1%	常用	5	1195	29	75	138	360	98	157	63	59	27	165	24
339	軍	14,0%	常用	4	1191	9	29	192	241	12	26	9	29	10	623	11
340	川	14,0%	常用	1	1189	36	59	204	185	55	65	49	86	19	396	35
340	工	14,0%	常用	2	1189	29	32	113	319	66	171	73	52	6	289	39
342	失	14,0%	常用	4	1187	24	102	102	387	95	59	38	69	20	266	25
342	具	14,0%	常用	3	1187	30	63	84	412	85	92	62	68	33	229	29
344	効	14,0%	常用	5	1186	49	64	49	449	179	132	84	63	23	48	46
344	接	14,0%	常用	5	1186	40	65	96	385	95	119	65	63	27	205	26
346	個	13,9%	常用	5	1177	36	76	71	460	108	122	59	72	20	115	38
347	都	13,8%	常用	3	1172	33	50	175	328	47	89	62	64	14	279	31
347	収	13,8%	常用	6	1172	35	51	104	452	96	82	63	56	20	177	36
349	備	13,8%	常用	5	1168	15	54	119	436	56	116	67	65	10	199	31
350	両	13,7%	常用	3	1166	20	70	137	303	90	82	41	78	20	295	30
351	差	13,7%	常用	4	1160	17	60	80	369	74	71	38	70	16	342	23
352	験	13,6%	常用	4	1157	38	102	79	360	121	86	59	76	19	194	23
352	良	13,6%	常用	4	1157	44	92	127	311	110	109	61	102	15	155	31
354	村	13,6%	常用	1	1156	15	39	150	243	40	46	40	53	12	507	11
355	任	13,6%	常用	5	1155	29	55	115	538	59	61	47	51	9	178	13
